cod_ine,fecha,viviendas_turisticas,plazas,plazas_por_vivienda,poblacion,anio_poblacion,poblacion_desfasada,superficie_km2,vut_por_1000_hab,plazas_por_1000_hab,vut_por_km2,estacionalidad_vut,snapshots
41021,2021-02-01,21,94,4.48,27490,2021,False,11.59379195854846,0.7639141506002183,3.419425245543834,1.8113141994510307,0.2702702702702703,2
41024,2021-02-01,43,247,5.74,29123,2021,False,921.8382350041601,1.476496240085156,8.481269100024036,0.046645928067635366,0.045454545454545456,2
41034,2021-02-01,9,52,5.78,30774,2021,False,62.66592704643203,0.29245466952622345,1.6897380905959576,0.14361871632939366,0.25,2
41038,2021-02-01,56,251,4.48,136250,2021,False,159.7963986605805,0.41100917431192663,1.8422018348623854,0.35044594539923385,0.08547008547008547,2
41039,2021-02-01,17,67,3.94,39838,2021,False,977.9967087845337,0.42672824941011095,1.6818113359104372,0.017382471584314236,0.1111111111111111,2
41053,2021-02-01,5,13,2.6,27616,2021,False,375.1910599106768,0.18105446118192353,0.47074159907300117,0.01332654355141183,0.46153846153846156,2
41059,2021-02-01,78,290,3.72,46895,2021,False,17.497604722276645,1.6632903294594306,6.184028147990191,4.457753003226562,0.15172413793103448,2
41065,2021-02-01,13,98,7.54,27582,2021,False,432.36164985994697,0.4713218765861794,3.5530418388804295,0.030067421576846682,0.14285714285714285,2
41069,2021-02-01,12,85,7.08,38678,2021,False,109.46717282075137,0.31025389110088425,2.197631728631263,0.10962190482117937,0.0,2
41081,2021-02-01,10,48,4.8,39204,2021,False,138.46121509481105,0.2550760126517702,1.2243648607284972,0.07222239089229802,0.0,2
41091,2021-02-01,4712,19458,4.13,684234,2021,False,142.0047959848208,6.886532969715039,28.43763975482072,33.181977885477025,0.01669163278407875,2
41095,2021-02-01,16,110,6.88,51145,2021,False,650.3168016588914,0.31283605435526446,2.1507478736924432,0.024603393237243205,0.2222222222222222,2
42173,2021-02-01,90,419,4.66,39695,2021,False,259.6677221800834,2.2672880715455346,10.555485577528655,0.34659679395032267,0.16326530612244897,2
43038,2021-02-01,1191,6889,5.78,35064,2021,False,35.22534908057053,33.96646132785763,196.46931325576088,33.810878560091474,0.1147605856747131,2
43123,2021-02-01,112,612,5.46,106084,2021,False,52.91349888618901,1.0557671279363523,5.769013234795068,2.1166621440192306,0.027149321266968326,2
43148,2021-02-01,574,2615,4.56,135436,2021,False,58.837960818401285,4.238164151333471,19.30801264065684,9.755606618856245,0.04595744680851064,2
43155,2021-02-01,67,332,4.96,33572,2021,False,219.13053630023236,1.9957107113070416,9.889193375431908,0.305753826605904,0.11023622047244094,2
43163,2021-02-01,354,2354,6.65,38891,2021,False,36.90631618723984,9.10236301457921,60.52814275796457,9.59185409359262,0.05761316872427984,2
43905,2021-02-01,2081,11299,5.43,28512,2021,False,15.134940948947241,72.9868125701459,396.2892817059484,137.49640695788446,0.1444493981275078,2
44216,2021-02-01,112,650,5.8,35994,2021,False,440.41264285241056,3.1116297160637885,18.05856531644163,0.2543069592067388,0.043668122270742356,2
45081,2021-02-01,18,59,3.28,30229,2021,False,56.74410555707864,0.5954546958218929,1.9517681696384266,0.31721356470926976,0.05714285714285714,2
45165,2021-02-01,32,137,4.28,83477,2021,False,187.12426332649693,0.3833391233513423,1.641170621847934,0.17100935726419383,0.1694915254237288,2
45168,2021-02-01,486,2359,4.85,85449,2021,False,232.1395851063201,5.687603131692589,27.607110674203327,2.093567970225378,0.0020597322348094747,2
46005,2021-02-01,6,18,3.0,29649,2021,False,3.859484120953857,0.20236770211474248,0.6071031063442275,1.5546119149512456,0.18181818181818182,2
46017,2021-02-01,34,187,5.5,44865,2021,False,110.58306559506437,0.7578290426836064,4.168059734759835,0.30746118148417034,0.3050847457627119,2
46021,2021-02-01,1,1,1.0,32313,2021,False,16.130306936040714,0.030947296753628572,0.030947296753628572,0.06199510052506517,0.0,2
46029,2021-02-01,5,20,4.0,27305,2021,False,41.295006255595005,0.18311664530305805,0.7324665812122322,0.12108001556053903,0.0,2
46078,2021-02-01,65,223,3.43,38712,2021,False,3.4568285082650654,1.679065922711304,5.760487704071089,18.803362632710584,0.14285714285714285,2
46094,2021-02-01,15,40,2.67,28509,2021,False,13.064882906186147,0.5261496369567505,1.4030656985513346,1.148115915596732,0.06896551724137931,2
46102,2021-02-01,5,17,3.4,25035,2021,False,19.714854710182774,0.19972039145196724,0.6790493309366886,0.2536158685165195,0.46153846153846156,2
46110,2021-02-01,19,66,3.47,30208,2021,False,5.140240960437849,0.6289724576271186,2.1848516949152543,3.6963247727557054,0.14634146341463414,2
46131,2021-02-01,945,5268,5.57,75970,2021,False,61.03494216907681,12.439120705541661,69.34316177438463,15.482934306420654,0.06945863125638406,2
46145,2021-02-01,57,234,4.11,29459,2021,False,76.52650057093801,1.9348925625445534,7.943243151498693,0.7448400171802254,0.1111111111111111,2
46159,2021-02-01,18,55,3.06,31287,2021,False,19.373964815978923,0.5753188225141432,1.757918624348771,0.929081897844383,0.11764705882352941,2
46169,2021-02-01,44,146,3.32,44320,2021,False,2.0353421970759062,0.9927797833935018,3.2942238267148016,21.617986431575495,0.046511627906976744,2
46181,2021-02-01,687,3760,5.47,25119,2021,False,60.16175870386648,27.349814881165653,149.6874875592181,11.41921404561346,0.10482758620689656,2
46184,2021-02-01,24,126,5.25,35946,2021,False,125.43033632880042,0.6676681689200468,3.5052578868302455,0.19134127119843566,0.0,2
46190,2021-02-01,80,296,3.7,71361,2021,False,35.81924392553858,1.1210605232549993,4.147923936043497,2.2334363105571082,0.05128205128205128,2
46220,2021-02-01,294,1525,5.19,67043,2021,False,133.92751420925154,4.385245290336053,22.746595468579866,2.195217328835413,0.1990811638591118,2
46235,2021-02-01,122,699,5.73,27617,2021,False,92.40756744936769,4.417568888727957,25.310497157547886,1.3202381944189443,0.15151515151515152,2
46244,2021-02-01,51,208,4.08,84025,2021,False,69.28593733035711,0.6069622136268967,2.475453734007736,0.7360801046369727,0.0,2
46250,2021-02-01,5973,22716,3.8,789744,2021,False,139.02669326769194,7.5632103567738405,28.76375129155777,42.962972502691684,0.06161014755371473,2
47186,2021-02-01,246,844,3.43,297775,2021,False,197.35976848369359,0.8261271093946772,2.834354798085803,1.2464546441759998,0.08187134502923976,2
48013,2021-02-01,60,171,2.85,100907,2021,False,24.98563469997404,0.5946069152784247,1.6946297085435105,2.4013798616875777,0.2018348623853211,2
48015,2021-02-01,8,22,2.75,40535,2021,False,7.011546179921219,0.19736030590847417,0.5427408412483039,1.1409751565081878,0.13333333333333333,2
48020,2021-02-01,877,2899,3.31,346405,2021,False,41.34264942116994,2.531718653021752,8.36881684733188,21.212960762764347,0.03803131991051454,2
48027,2021-02-01,11,33,3.0,29935,2021,False,10.725440134856596,0.36746283614498076,1.1023885084349423,1.0255989368912808,0.09523809523809523,2
48036,2021-02-01,2,3,1.5,29404,2021,False,24.16382618033419,0.06801795674057952,0.10202693511086927,0.08276834906334936,0.0,2
48044,2021-02-01,106,428,4.04,77139,2021,False,11.872729331129243,1.3741427812131348,5.54842556942662,8.928022954425265,0.018691588785046728,2
48054,2021-02-01,15,45,3.0,32188,2021,False,8.386264396490144,0.46601217845159687,1.3980365353547906,1.7886390520048312,0.06896551724137931,2
48078,2021-02-01,25,108,4.32,45285,2021,False,3.135198195746941,0.5520591807441758,2.3848956608148395,7.973977541169103,0.04081632653061224,2
48082,2021-02-01,23,86,3.74,46085,2021,False,8.865079695944656,0.4990777910382988,1.866116957795378,2.5944493212532973,0.5555555555555556,2
48084,2021-02-01,9,31,3.44,27342,2021,False,3.578545228255865,0.32916392363396973,1.1337868480725624,2.5149884732311962,0.0,2
49275,2021-02-01,140,660,4.71,60297,2021,False,149.92354101141012,2.3218402242234273,10.945818199910443,0.9338093207746816,0.1456953642384106,2
50297,2021-02-01,659,2614,3.97,675301,2021,False,973.9974100487813,0.975861134516312,3.8708664728765396,0.6765931748904701,0.030816640986132512,2
51001,2021-02-01,49,186,3.8,83517,2021,False,19.865666344457193,0.586706897996815,2.227091490355257,2.466567149088946,0.13333333333333333,2
52001,2021-02-01,43,149,3.47,86261,2021,False,13.630035604528796,0.4984871494649958,1.7273159365182411,3.1547973349176406,0.06741573033707865,2
01059,2021-08-01,148,485,3.28,253093,2021,False,276.9647636991394,0.5847652839074965,1.9162916398319985,0.5343640036491035,0.09187279151943463,2
02003,2021-08-01,134,553,4.13,172722,2021,False,1126.9895778805715,0.7758131564016165,3.201676682761895,0.11890083336174397,0.05090909090909091,2
02009,2021-08-01,9,36,4.0,24388,2021,False,532.4078522833066,0.36903395112350335,1.4761358044940134,0.01690433370094416,0.5714285714285714,2
02037,2021-08-01,6,29,4.83,30427,2021,False,779.2912308152282,0.19719328228218358,0.9531008643638873,0.007699303883765393,0.15384615384615385,2
02081,2021-08-01,6,41,6.83,24978,2021,False,862.3948467175932,0.24021138601969733,1.6414444711345983,0.00695736995975442,0.6666666666666666,2
03009,2021-08-01,99,327,3.3,59128,2021,False,129.95531792844858,1.6743336490326073,5.530374780138006,0.7618002985803775,0.0,2
03014,2021-08-01,3301,14286,4.33,337304,2021,False,202.57548365447,9.78642411593103,42.35348528330527,16.295160403666944,0.04443127962085308,2
03031,2021-08-01,2596,12384,4.77,69118,2021,False,38.50769667320891,37.558957145750746,179.17185103735642,67.41509423507337,0.06031746031746032,2
03047,2021-08-01,2776,16089,5.8,23530,2021,False,23.5930358723116,117.97705057373565,683.7654058648534,117.66183949467343,0.0570581696924787,2
03050,2021-08-01,1069,6151,5.75,29013,2021,False,55.296838408922774,36.84555199393375,212.0084100230931,19.332027485815622,0.01223529411764706,2
03059,2021-08-01,30,205,6.83,29717,2021,False,104.5500662067414,1.0095231685567183,6.898408318470909,0.28694386420259954,0.0,2
03063,2021-08-01,3240,16997,5.25,42953,2021,False,66.40053978748705,75.43128535841501,395.7115917398086,48.79478405400805,0.051606775368054456,2
03065,2021-08-01,709,3379,4.77,234205,2021,False,326.5012801286265,3.0272624410238893,14.427531436135009,2.1715075656692266,0.033287101248266296,2
03066,2021-08-01,22,88,4.0,52551,2021,False,45.597502136769286,0.4186409392780347,1.6745637571121388,0.48248256963750347,0.24,2
03082,2021-08-01,2773,17260,6.22,27983,2021,False,68.91381458211026,99.09587964121073,616.8030590001072,40.23866646789654,0.011971703246871033,2
03093,2021-08-01,13,89,6.85,25611,2021,False,75.72419058674367,0.5075943930342431,3.4750693061575104,0.17167565475801583,0.08,2
03099,2021-08-01,2344,12532,5.35,78940,2021,False,365.53986934517684,29.693438054218394,158.75348365847478,6.412433216105837,0.037672666387609875,2
03104,2021-08-01,28,122,4.36,34009,2021,False,104.28114006269493,0.823311476373901,3.587285718486283,0.2685049279588438,0.15384615384615385,2
03121,2021-08-01,1219,6460,5.3,34148,2021,False,58.22644847159209,35.69755183319668,189.1765257116083,20.935503229167992,0.041021347844286314,2
03122,2021-08-01,95,511,5.38,58912,2021,False,40.55041936842856,1.6125746876697447,8.673954372623575,2.342762454238991,0.1348314606741573,2
03133,2021-08-01,3476,16527,4.75,82842,2021,False,71.76020805614048,41.95939257864368,199.50025349460418,48.439101476414415,0.026961827728111253,2
03139,2021-08-01,765,3595,4.7,34684,2021,False,58.887993614484856,22.056279552531425,103.65009802790912,12.990763533363626,0.07036535859269283,2
03140,2021-08-01,23,114,4.96,34025,2021,False,345.0537645955768,0.6759735488611315,3.3504775900073476,0.06665627899164452,0.5625,2
04013,2021-08-01,589,2512,4.26,200753,2021,False,295.7244051864175,2.933953664453333,12.512888973016592,1.9917192821089913,0.1359927470534905,2
04066,2021-08-01,723,3576,4.95,31458,2021,False,599.8014768601909,22.983024985695213,113.67537669273317,1.2053988326016172,0.0911062906724512,2
04079,2021-08-01,733,3276,4.47,98725,2021,False,59.81314754954031,7.424664472018232,33.18308432514561,12.254830752601539,0.15746872700515085,2
04902,2021-08-01,120,550,4.58,84005,2021,False,226.13464539968427,1.4284863996190702,6.547229331587405,0.5306572983892168,0.008368200836820083,2
05019,2021-08-01,151,713,4.72,57949,2021,False,230.70440665114947,2.6057395295863603,12.30392241453692,0.6545171901650265,0.20437956204379562,2
06011,2021-08-01,2,4,2.0,33741,2021,False,164.74430894904378,0.05927506594351086,0.11855013188702172,0.012140024822457508,0.6666666666666666,2
06015,2021-08-01,40,142,3.55,150610,2021,False,1440.66228554638,0.2655866144346325,0.9428324812429454,0.027765008080870082,0.2978723404255319,2
06044,2021-08-01,2,13,6.5,37275,2021,False,559.3688664995325,0.05365526492287056,0.3487592219986586,0.003575458199015929,0.4,2
06083,2021-08-01,135,597,4.42,59424,2021,False,864.4662049184715,2.271809369951535,10.046445880452342,0.15616573468332628,0.045454545454545456,2
06153,2021-08-01,2,8,4.0,25837,2021,False,153.3255126760472,0.077408367844564,0.309633471378256,0.0130441435681072,0.4,2
07011,2021-08-01,654,4024,6.15,51567,2021,False,145.24509503984353,12.682529524696026,78.03440184614192,4.502733808811892,0.03421461897356143,2
07015,2021-08-01,1433,8035,5.61,30638,2021,False,186.05345939269478,46.771982505385466,262.25602193354655,7.702087371433554,0.22774970851146523,2
07026,2021-08-01,762,3295,4.32,50643,2021,False,11.182372418526043,15.046501984479592,65.06328614023656,68.14296389714052,0.14345991561181434,2
07027,2021-08-01,322,2052,6.37,33726,2021,False,58.3368230816297,9.5475300954753,60.84326632271838,5.5196697898586455,0.0379746835443038,2
07031,2021-08-01,694,4411,6.36,38224,2021,False,327.34872623446404,18.15613227291754,115.39870238593554,2.1200632364853664,0.010137581462708182,2
07032,2021-08-01,226,1424,6.3,29578,2021,False,117.31094099824328,7.640814118601663,48.14389072959632,1.9265040249177128,0.1320754716981132,2
07033,2021-08-01,1017,6359,6.25,44809,2021,False,260.2504548543572,22.69633332589435,141.91345488629517,3.907774149978486,0.005917159763313609,2
07036,2021-08-01,138,964,6.99,38357,2021,False,54.2160438298132,3.597778762676956,25.132309617540475,2.5453720015644947,0.0,2
07040,2021-08-01,1471,6357,4.32,419366,2021,False,208.77737278061832,3.5076758726267747,15.158596548122642,7.04578269382533,0.002722940776038121,2
07054,2021-08-01,1087,7852,7.22,40038,2021,False,153.59126355445304,27.14920825216045,196.11369199260702,7.077225454393267,0.034358047016274866,2
08015,2021-08-01,200,727,3.64,223006,2021,False,20.964314698749817,0.8968368564074509,3.260001973041084,9.540020881862013,0.07228915662650602,2
08019,2021-08-01,12930,48706,3.77,1636732,2021,False,100.67571338533162,7.899888314030641,29.758078903571263,128.43216665881496,0.13001663171595923,2
08056,2021-08-01,297,1347,4.54,67226,2021,False,12.938130041291673,4.417933537619374,20.036890488798978,22.955403837504566,0.04827586206896552,2
08073,2021-08-01,78,290,3.72,89300,2021,False,6.894931174455693,0.8734602463605823,3.2474804031354982,11.312658245085029,0.05263157894736842,2
08077,2021-08-01,58,160,2.76,46777,2021,False,4.5284479646302636,1.2399256044637321,3.420484426106847,12.807920164483011,0.09836065573770492,2
08089,2021-08-01,78,398,5.1,46931,2021,False,30.746972269932446,1.66201444674096,8.48053525388336,2.5368351496604573,0.06622516556291391,2
08096,2021-08-01,19,54,2.84,62475,2021,False,14.922197585511627,0.3041216486594638,0.8643457382953181,1.2732709033720089,0.1,2
08101,2021-08-01,781,2754,3.53,264657,2021,False,13.60341448463999,2.9509893938191696,10.405921626860428,57.412056427586606,0.05721393034825871,2
08102,2021-08-01,14,51,3.64,40875,2021,False,8.203748650227167,0.3425076452599388,1.2477064220183487,1.706536925605629,0.0,2
08113,2021-08-01,74,260,3.51,78192,2021,False,41.732450036691496,0.9463883773276038,3.325148352772662,1.7732004695372217,0.0273972602739726,2
08114,2021-08-01,5,14,2.8,28667,2021,False,12.781985563588549,0.17441657655143544,0.48836641434401923,0.3911755317767897,0.5714285714285714,2
08121,2021-08-01,140,615,4.39,129120,2021,False,22.43994471600438,1.084262701363073,4.7630111524163565,6.2388745503526435,0.007168458781362007,2
08124,2021-08-01,7,30,4.29,51151,2021,False,10.779396047755878,0.13684971945807511,0.5864987976774647,0.6493870314243908,0.0,2
08125,2021-08-01,9,28,3.11,36794,2021,False,23.463874026556113,0.2446050986573898,0.7609936402674349,0.3835683736544918,0.36363636363636365,2
08163,2021-08-01,281,1505,5.36,27974,2021,False,10.298642556754144,10.045041824551369,53.799957103024234,27.285149324433263,0.02888086642599278,2
08169,2021-08-01,67,171,2.55,65532,2021,False,33.6761767307047,1.0224012696087408,2.609412195568577,1.9895370111569664,0.09929078014184398,2
08172,2021-08-01,51,224,4.39,28523,2021,False,1.9802614385373083,1.7880307120569365,7.853311362759878,25.754175184904078,0.22608695652173913,2
08180,2021-08-01,12,23,1.92,39139,2021,False,4.398413636073775,0.3065995554306446,0.5876491479087356,2.7282563653362417,0.2222222222222222,2
08184,2021-08-01,41,153,3.73,78549,2021,False,32.27496461115019,0.5219671797222116,1.947828743841424,1.2703344680302309,0.09302325581395349,2
08187,2021-08-01,90,267,2.97,216204,2021,False,37.6330594527353,0.41627351945384916,1.2349447743797524,2.3915143044119014,0.11764705882352941,2
08194,2021-08-01,133,680,5.11,37283,2021,False,3.9019804327900434,3.567309497626264,18.23887562696135,34.08525549803966,0.02962962962962963,2
08196,2021-08-01,4,9,2.25,27175,2021,False,5.640248138543259,0.14719411223551057,0.3311867525298988,0.7091886565531679,0.2222222222222222,2
08200,2021-08-01,19,68,3.58,83755,2021,False,22.08113320465157,0.2268521282311504,0.8118918273535908,0.8604630851100293,0.23255813953488372,2
