cod_ine,anio,precio_m2,num_tasaciones,trimestres_disponibles,renta_media,superficie_ref_m2,precio_vivienda,ratio_asequibilidad,puntuacion_asequibilidad,metodo_normalizacion,fuente_precio,fuente_renta
46250,2022,1709.5664808228398,10403,4,37596.0,90.0,153860.9832740556,4.092482798011905,39.34426229508197,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
47186,2022,1425.0655512504402,2839,4,35425.0,90.0,128255.89961253962,3.62049116760874,49.18032786885246,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48013,2022,2230.0970168612193,771,4,35118.0,90.0,200708.73151750973,5.715266573196359,10.163934426229508,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48015,2022,2075.669827586207,232,4,33997.0,90.0,186810.2844827586,5.494904976402583,12.459016393442623,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48020,2022,2735.761747094047,2839,4,40886.0,90.0,246218.55723846424,6.022074970367956,7.213114754098361,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48027,2022,2214.2756218905474,201,4,45065.0,90.0,199284.80597014926,4.4221636740297185,33.442622950819676,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48036,2022,2230.320765027322,183,4,41951.0,90.0,200728.86885245898,4.784841096814354,23.934426229508198,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48044,2022,3257.5679748822604,637,4,56823.0,90.0,293181.11773940345,5.159550142361429,19.34426229508197,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48054,2022,2827.180478087649,251,4,44422.0,90.0,254446.2430278884,5.727933074330026,9.836065573770492,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48078,2022,2300.1,272,4,35806.0,90.0,207009.0,5.781405351058482,9.180327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48082,2022,2164.534818941504,359,4,35069.0,90.0,194808.13370473537,5.554995400631195,11.80327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48084,2022,1876.3941704035876,223,4,31003.0,90.0,168875.47533632288,5.447068842896587,13.114754098360656,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
49275,2022,1072.2188775510206,588,4,30988.0,90.0,96499.69897959185,3.1140989731377258,67.8688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
50297,2022,1594.267125091441,6835,4,37213.0,90.0,143484.04125822967,3.855750443614588,43.60655737704918,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
51001,2022,1838.2268085106384,705,4,42318.0,90.0,165440.41276595744,3.909457270333131,42.950819672131146,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
52001,2022,1764.2111979166666,768,4,43422.0,90.0,158779.0078125,3.6566488833425455,47.21311475409836,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
01059,2023,2269.609001956947,1022,4,42117.0,90.0,204264.81017612523,4.849937321654563,20.983606557377048,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
02003,2023,1377.682322357019,1731,4,37457.0,90.0,123991.40901213171,3.3102333078498467,57.704918032786885,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
02009,2023,718.8057416267942,209,4,31858.0,90.0,64692.51674641148,2.0306521673178315,95.73770491803279,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
02037,2023,658.3316455696203,158,4,28793.0,90.0,59249.84810126582,2.057786548857911,94.75409836065573,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
02081,2023,598.994827586207,174,4,31856.0,90.0,53909.53448275862,1.6922882497099014,99.67213114754098,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03009,2023,727.5779329608938,716,4,31566.0,90.0,65482.013966480445,2.074447632467859,94.42622950819673,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03014,2023,1558.1982669789227,4270,4,34936.0,90.0,140237.84402810305,4.0141356774703185,40.98360655737705,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03031,2023,2256.144476190476,1050,4,29146.0,90.0,203053.00285714283,6.966753683426296,2.2950819672131146,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03047,2023,2126.269108910891,505,4,30717.0,90.0,191364.21980198022,6.229912419897133,5.573770491803279,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03050,2023,2100.475652173913,575,4,35003.0,90.0,189042.8086956522,5.4007601832886385,12.459016393442623,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03059,2023,763.238306451613,248,4,28857.0,90.0,68691.44758064517,2.3804084825395977,87.8688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03063,2023,1949.912225705329,957,4,33138.0,90.0,175492.1003134796,5.295796376168737,14.098360655737705,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03065,2023,1112.22423500612,2451,4,31689.0,90.0,100100.1811505508,3.158830545317012,64.59016393442623,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03066,2023,670.907650273224,549,4,27927.0,90.0,60381.688524590165,2.1621258468360427,92.1311475409836,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03082,2023,2449.348986486487,592,4,32978.0,90.0,220441.40878378382,6.684499023099758,4.262295081967213,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03093,2023,698.3548961424332,337,4,31100.0,90.0,62851.94065281899,2.0209627219555943,96.06557377049181,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03099,2023,1403.1454373820013,1589,4,29671.0,90.0,126283.08936438012,4.256111670128412,34.75409836065574,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03104,2023,695.2629213483146,267,4,29788.0,90.0,62573.66292134832,2.1006332389334066,93.77049180327869,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03121,2023,1645.1349056603774,954,4,29628.0,90.0,148062.14150943398,4.997372131410624,19.34426229508197,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03122,2023,1302.7710191082801,628,4,35712.0,90.0,117249.39171974521,3.2831930925107864,59.67213114754098,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03133,2023,1531.4815175097276,2056,4,24186.0,90.0,137833.3365758755,5.69888929859735,9.180327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03139,2023,1510.3526645768025,638,4,30887.0,90.0,135931.7398119122,4.40093695768162,31.80327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03140,2023,660.8829787234042,329,4,30301.0,90.0,59479.46808510638,1.9629539647241472,98.0327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
04013,2023,1341.0810263335584,2962,4,35200.0,90.0,120697.29237002025,3.4289003514210297,52.78688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
04066,2023,1029.7364464692484,439,4,27125.0,90.0,92676.28018223237,3.416637057409488,54.09836065573771,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
04079,2023,1210.6393844548775,1917,4,31886.0,90.0,108957.54460093897,3.417096675686476,53.77049180327869,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
04902,2023,1014.0033381712626,1378,4,29523.0,90.0,91260.30043541364,3.091159449765052,67.21311475409836,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
05019,2023,1123.5966374269005,684,4,35239.0,90.0,101123.69736842105,2.8696528666653722,75.40983606557377,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
06011,2023,798.3959785522787,373,4,28404.0,90.0,71855.63806970509,2.529771795159312,85.24590163934427,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
06015,2023,1327.1863387978142,1647,4,35043.0,90.0,119446.77049180328,3.4085771906458717,54.75409836065574,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
06044,2023,902.2381215469616,362,4,31961.0,90.0,81201.43093922654,2.5406411232197534,84.91803278688525,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
06083,2023,907.802906976744,688,4,33233.0,90.0,81702.26162790696,2.4584678370266593,86.55737704918033,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
06153,2023,745.2196347031963,219,4,30199.0,90.0,67069.76712328767,2.2209267566239834,90.81967213114754,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
07011,2023,4080.378205128205,780,4,44188.0,90.0,367234.03846153844,8.310718712354902,0.32786885245901637,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
07015,2023,2730.2388987566605,563,4,41259.0,90.0,245721.50088809946,5.955585469548449,7.213114754098361,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
07026,2023,4300.127850467289,535,4,50627.0,90.0,387011.50654205604,7.644369734372095,0.6557377049180327,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
07027,2023,1747.0268817204299,558,4,38492.0,90.0,157232.4193548387,4.08480773549929,38.68852459016394,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
07031,2023,2627.0682258064517,620,4,43710.0,90.0,236436.14032258064,5.409200190404499,11.80327868852459,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
07032,2023,2080.2504,375,4,43139.0,90.0,187222.536,4.339983217042583,32.78688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
07033,2023,1876.3293999999999,500,4,39747.0,90.0,168869.64599999998,4.24861363121745,35.08196721311475,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
07036,2023,2726.4901515151514,528,4,53890.0,90.0,245384.11363636362,4.553425749422224,27.868852459016395,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
07040,2023,2655.4011074651357,4876,4,45745.0,90.0,238986.0996718622,5.2243108464720125,15.081967213114755,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
07054,2023,4801.187374749499,499,4,49170.0,90.0,432106.8637274549,8.78801837965131,0.0,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
08015,2023,2257.0866431861286,3691,4,38955.0,90.0,203137.7978867516,5.2146784209152,15.40983606557377,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
08019,2023,3641.498942042318,19566,4,47361.0,90.0,327734.9047838086,6.919932112578041,2.622950819672131,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
08056,2023,3531.4192341941225,1123,4,51814.0,90.0,317827.73107747105,6.134012642866234,6.229508196721311,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
08073,2023,2460.074919093851,1236,4,38322.0,90.0,221406.7427184466,5.777536212056954,8.852459016393443,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
08077,2023,2896.2000000000003,611,4,47034.0,90.0,260658.00000000003,5.541905855338692,10.819672131147541,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
08089,2023,2737.091895424837,765,4,45669.0,90.0,246338.27058823532,5.393993093525921,12.78688524590164,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
08096,2023,2017.0229896907217,970,4,42757.0,90.0,181532.06907216494,4.2456689915607955,35.73770491803279,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
08101,2023,2363.0976573140833,3671,4,36526.0,90.0,212678.7891582675,5.822668487057643,7.868852459016393,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
08102,2023,1415.9977035490606,479,4,40560.0,90.0,127439.79331941545,3.142006738644365,65.57377049180327,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
08113,2023,1203.3423351158647,1122,4,37680.0,90.0,108300.81016042782,2.874225322728976,74.75409836065573,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
