cod_ine,anio,mediana_renta_unidad_consumo,renta_neta_media_hogar,renta_neta_media_persona,pct_renta_alta_200,pct_renta_baja_60,indice_gini,ratio_p80_p20,edad_media,pct_hogares_unipersonales,pct_mayor_65,pct_menor_18,pct_poblacion_espanola,tamano_medio_hogar,fuente
03093,2020,13650,26831,10326,6.1,24.8,30.6,2.4,42.8,26.5,18.3,17.2,92.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03093,2021,14350,28275,10949,5.3,24.1,29.2,2.3,43.1,26.7,18.5,16.9,92.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03093,2022,15050,29498,11495,4.5,25.6,29.1,2.5,43.3,27.4,18.8,16.8,91.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03093,2023,16450,31100,12116,4.1,26.7,29.1,2.4,43.4,27.3,19.1,16.5,90.6,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03099,2015,10850,20833,8019,6.3,35.6,37.8,3.4,43.5,29.1,22.2,17.3,65.2,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03099,2016,10850,21354,8110,6.5,35.0,37.7,3.4,43.5,26.7,22.0,17.5,68.9,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03099,2017,11550,22274,8610,6.0,33.3,35.8,3.1,43.6,29.2,22.1,17.4,68.3,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03099,2018,12250,23329,9069,5.8,32.2,35.0,3.0,44.2,29.1,22.8,17.1,67.8,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03099,2019,12950,24163,9388,5.3,32.2,34.0,2.7,44.3,28.9,22.7,16.9,67.0,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03099,2020,12950,24339,9563,5.4,31.7,33.6,2.8,44.7,29.3,23.0,16.6,66.6,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03099,2021,13650,24768,9933,5.3,31.9,33.6,2.9,44.9,30.9,23.1,16.5,65.5,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03099,2022,14350,26163,10472,4.6,33.1,33.5,2.7,44.8,30.6,23.0,16.7,64.2,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03099,2023,15050,29671,11512,4.1,33.5,33.0,2.9,44.7,29.2,22.8,16.7,63.9,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03104,2015,10850,20888,7832,3.8,32.9,31.9,2.8,40.1,21.3,14.3,19.8,97.6,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03104,2016,10850,21825,8178,4.3,30.4,31.3,2.6,40.5,21.4,14.8,19.9,97.6,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03104,2017,11550,22752,8575,3.8,29.4,30.3,2.4,40.8,21.9,15.1,19.6,97.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03104,2018,12250,23917,9082,3.7,28.5,29.6,2.5,41.3,22.4,15.6,19.2,97.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03104,2019,12950,25197,9618,3.6,27.9,28.9,2.4,41.7,22.6,16.1,18.9,97.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03104,2020,12950,25003,9660,3.8,27.7,28.9,2.4,42.1,23.0,16.6,18.4,97.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03104,2021,13650,26445,10289,3.8,25.8,28.0,2.4,42.6,23.6,17.2,17.9,97.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03104,2022,15050,28248,11127,3.3,25.9,27.5,2.3,43.0,24.4,17.9,17.5,96.7,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03104,2023,15750,29788,11815,3.1,26.0,26.9,2.2,43.4,25.0,18.7,17.1,96.1,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03121,2015,10850,21016,8639,7.0,33.0,36.1,3.1,41.2,34.3,17.3,18.2,83.8,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03121,2016,11550,21517,8750,7.6,31.5,36.3,3.1,41.1,32.6,16.7,18.7,85.1,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03121,2017,12250,22371,9146,6.6,31.0,34.9,2.9,41.3,34.1,16.9,18.6,83.9,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03121,2018,12950,23450,9650,6.8,29.6,34.2,2.8,41.9,34.3,17.5,18.1,82.9,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03121,2019,12950,24489,10061,6.3,30.3,33.7,2.9,42.2,34.6,17.7,18.1,81.6,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03121,2020,12950,24315,10028,6.5,30.8,33.8,2.9,42.6,34.4,18.0,17.6,81.5,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03121,2021,14350,25611,10585,6.0,29.2,32.8,2.7,43.4,34.5,19.0,16.7,78.8,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03121,2022,15050,27138,11209,5.2,30.1,32.6,2.7,43.6,34.2,19.2,16.6,77.1,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03121,2023,15750,29628,12366,4.9,30.2,32.2,2.8,43.7,34.4,19.3,16.5,77.0,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03122,2015,12950,25296,9171,7.6,25.9,33.1,3.0,38.7,21.9,13.3,20.8,94.3,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03122,2016,12950,26037,9415,8.2,23.7,32.4,2.8,39.0,22.0,13.6,20.8,94.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03122,2017,13650,27143,9781,7.3,23.3,31.3,2.7,39.3,22.0,14.0,20.6,93.9,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03122,2018,14350,28620,10301,7.1,22.5,30.7,2.5,39.7,22.0,14.3,20.2,93.6,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03122,2019,15050,30030,10838,6.7,21.7,29.8,2.6,40.1,22.1,14.7,19.9,93.0,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03122,2020,15050,30122,10926,7.1,21.4,29.9,2.5,40.5,22.7,15.1,19.4,93.1,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03122,2021,15750,31744,11526,6.8,20.3,29.0,2.4,40.9,22.8,15.4,19.1,93.1,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03122,2022,17150,33034,12062,6.1,21.2,28.8,2.5,41.2,23.1,15.9,18.5,92.5,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03122,2023,17850,35712,13070,5.2,21.5,28.3,2.5,41.6,23.5,16.4,18.0,92.1,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03133,2015,8750,17326,7109,4.3,45.8,41.0,4.3,43.3,36.1,21.4,16.3,60.0,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03133,2016,9450,17838,7271,4.6,44.0,40.4,4.3,43.5,34.2,21.8,16.8,60.8,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03133,2017,9450,18484,7643,4.1,43.3,38.8,3.8,43.8,35.7,22.1,16.8,61.2,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03133,2018,10150,19202,7944,4.0,43.3,38.4,3.9,44.1,35.7,22.5,16.5,60.2,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03133,2019,10850,20046,8335,3.6,42.3,37.1,3.5,44.2,35.5,22.6,16.6,58.6,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03133,2020,10850,20026,8417,3.7,42.4,36.4,3.5,44.6,36.2,22.9,16.3,59.5,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03133,2021,11550,20743,8857,3.5,41.7,35.7,3.2,44.9,36.8,23.0,16.0,59.4,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03133,2022,12250,21976,9194,3.1,44.0,36.4,3.4,44.5,36.0,22.6,16.6,55.4,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03133,2023,12250,24186,9868,2.6,46.4,37.2,3.5,44.1,34.9,21.9,16.8,52.5,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03139,2015,11550,22265,8977,6.7,29.4,34.3,2.8,41.2,33.3,16.3,17.8,81.1,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03139,2016,12250,22922,9170,6.9,27.1,33.6,2.9,41.4,31.6,16.5,17.9,81.9,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03139,2017,12950,24035,9639,6.4,26.1,32.3,2.7,41.7,32.9,16.9,17.7,81.3,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03139,2018,13650,25296,10117,6.2,25.8,31.6,2.6,41.9,32.9,17.0,17.5,80.3,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03139,2019,14350,26388,10579,5.6,25.3,30.7,2.7,42.3,32.5,17.5,17.3,79.4,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03139,2020,13650,26041,10585,6.1,27.5,31.9,2.7,42.7,32.6,18.1,17.0,80.5,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03139,2021,14350,26808,10978,5.9,26.9,31.0,2.5,43.1,33.1,18.4,16.9,80.6,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03139,2022,15750,28520,11683,5.1,26.7,30.6,2.5,43.1,32.7,18.6,16.9,78.0,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03139,2023,16450,30887,12658,4.8,26.5,30.4,2.5,43.3,33.3,18.8,16.5,76.4,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03140,2015,10850,21904,8253,4.6,30.8,32.5,2.6,41.0,24.5,16.8,18.9,94.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03140,2016,11550,22785,8590,5.0,28.1,31.8,2.7,41.3,24.7,17.1,18.9,94.2,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03140,2017,12250,23409,8870,4.5,27.5,31.0,2.5,41.6,24.9,17.5,18.8,94.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03140,2018,12950,24554,9384,4.4,26.3,30.2,2.4,42.0,25.2,17.9,18.6,93.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03140,2019,13650,25728,9850,3.9,25.9,29.2,2.5,42.2,25.4,18.2,18.4,92.7,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03140,2020,13650,26118,10111,4.4,25.2,29.2,2.4,42.6,26.2,18.6,18.3,92.6,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03140,2021,14350,27162,10593,4.2,24.8,28.5,2.4,42.8,26.3,18.9,18.0,92.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03140,2022,15050,28820,11296,3.8,25.5,28.3,2.4,43.0,26.5,19.3,17.8,92.0,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
03140,2023,16450,30301,11956,3.3,26.2,27.7,2.3,43.3,27.0,19.9,17.7,91.1,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04013,2015,12250,25868,9490,10.9,31.1,37.8,3.6,39.8,27.5,15.3,19.9,90.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04013,2016,12250,26510,9724,11.7,30.3,37.9,3.7,40.1,27.2,15.6,19.9,90.5,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04013,2017,12950,27090,9968,10.4,30.3,37.0,3.4,40.3,27.6,15.9,19.8,90.0,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04013,2018,13650,28453,10505,9.9,29.1,36.2,3.5,40.6,27.9,16.2,19.7,89.3,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04013,2019,14350,29622,10937,9.5,29.2,35.5,3.3,40.8,27.9,16.4,19.5,88.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04013,2020,14350,30170,11233,10.3,27.8,35.2,3.4,41.1,28.1,16.8,19.3,88.6,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04013,2021,15050,31317,11789,9.9,27.1,34.2,3.2,41.4,28.7,17.1,19.3,89.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04013,2022,15750,32883,12478,8.8,28.3,34.1,3.1,41.5,29.1,17.5,19.1,89.0,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04013,2023,17150,35200,13372,8.2,27.8,33.5,3.0,41.9,29.1,18.0,18.7,88.9,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04066,2015,8750,18305,6264,2.4,48.0,35.5,3.2,35.8,30.3,10.0,22.1,59.6,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04066,2016,8750,18430,6253,2.2,47.5,34.2,3.0,35.8,28.6,9.9,22.9,58.6,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04066,2017,9450,19646,6755,2.0,45.2,32.6,2.7,35.7,30.9,9.8,22.9,56.2,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04066,2018,10150,21318,7307,2.3,43.0,32.5,2.7,35.8,30.6,10.0,22.9,54.9,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04066,2019,10150,21060,7097,1.6,46.1,31.2,2.5,36.0,30.5,10.1,22.6,53.1,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04066,2020,10850,22844,7801,2.1,39.7,30.5,2.5,36.4,30.5,10.4,22.6,53.5,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04066,2021,10850,23401,7993,2.2,41.1,29.9,2.5,36.5,31.6,10.6,22.9,52.8,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04066,2022,11550,24461,8147,1.8,45.3,29.9,2.3,36.4,31.1,10.6,23.0,54.7,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04066,2023,12250,27125,8989,1.8,43.6,29.4,2.5,36.7,31.1,10.9,23.0,54.7,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04079,2015,10150,22558,8032,7.0,38.1,38.8,4.1,35.6,27.7,8.4,22.3,72.9,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04079,2016,10850,23421,8178,7.4,37.0,38.4,3.5,35.8,26.0,8.5,22.5,73.3,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04079,2017,10850,24092,8567,6.9,35.8,36.9,3.2,36.1,27.4,8.8,22.3,73.2,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04079,2018,11550,25369,9051,6.5,34.7,36.1,3.4,36.4,27.5,9.2,22.2,72.7,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04079,2019,12250,26317,9416,5.9,33.3,34.8,3.1,36.8,27.3,9.6,22.0,72.4,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04079,2020,12950,26720,9720,6.6,32.1,34.5,2.9,37.3,27.8,10.0,21.8,73.1,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04079,2021,12950,27895,10087,6.1,32.6,34.2,3.0,37.5,27.6,10.2,21.4,71.3,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04079,2022,13650,29293,10561,5.3,34.4,34.0,2.8,37.8,27.5,10.6,21.1,70.8,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04079,2023,15050,31886,11452,4.9,33.3,33.0,2.8,38.2,27.2,11.1,20.8,70.6,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04902,2015,8750,21354,6825,3.5,44.1,36.4,3.5,35.6,23.4,8.9,22.3,66.1,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04902,2016,9450,22007,7120,3.8,41.3,35.4,3.0,35.8,23.6,9.0,22.5,67.0,3.0,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04902,2017,10150,22481,7552,3.8,39.6,34.2,2.8,36.1,24.6,9.4,22.8,69.1,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04902,2018,10850,23527,8011,3.6,38.6,33.1,2.9,36.3,25.0,9.7,23.0,69.4,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04902,2019,11550,24310,8358,3.3,37.1,31.5,2.7,36.6,25.1,10.1,23.2,69.5,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04902,2020,12250,25471,8775,3.7,33.8,30.6,2.5,36.9,25.1,10.3,23.1,69.4,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04902,2021,12250,25757,8842,3.3,36.6,30.8,2.5,37.1,24.8,10.3,22.6,68.1,2.9,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04902,2022,12250,26789,9299,2.9,38.9,30.8,2.6,37.1,25.2,10.3,22.5,68.7,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
04902,2023,13650,29523,10297,3.0,37.3,30.5,2.4,37.5,25.3,10.8,22.5,69.1,2.8,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
05019,2015,15050,27274,11582,14.6,20.7,34.2,3.0,42.0,35.2,18.0,18.1,91.7,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
05019,2016,15050,27700,11677,14.8,20.4,34.2,3.1,42.4,32.9,18.5,18.0,91.9,2.4,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
05019,2017,15750,28431,11990,13.4,19.2,32.3,2.8,42.5,35.4,18.9,18.3,93.3,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
05019,2018,16450,29282,12479,12.8,18.5,31.9,2.8,42.9,34.4,19.3,18.1,93.0,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
05019,2019,17150,30292,12997,11.9,18.8,31.3,2.9,43.2,35.2,19.7,18.0,92.1,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
05019,2020,17150,31066,13209,12.9,18.4,31.6,2.7,43.5,34.3,20.1,18.1,92.5,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
05019,2021,17850,31939,13779,12.4,17.7,30.4,2.6,43.9,35.5,20.8,17.9,92.6,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
05019,2022,18550,33311,14326,10.7,18.9,30.5,2.7,44.0,34.7,21.2,17.7,90.8,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
05019,2023,19950,35239,15261,9.4,19.8,30.1,2.7,44.2,35.8,21.7,17.4,89.9,2.3,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06011,2015,10150,20892,7764,5.4,37.7,36.7,3.3,39.2,25.1,15.1,20.1,89.1,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06011,2016,10150,21122,7978,5.6,35.8,35.6,3.3,39.6,24.9,15.6,20.3,91.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06011,2017,10850,21998,8316,4.7,34.6,33.8,3.0,39.8,25.7,15.8,20.3,91.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06011,2018,11550,22876,8737,4.5,34.1,33.4,2.8,40.2,26.2,16.1,20.3,91.3,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06011,2019,12250,24001,9173,4.2,33.5,32.2,2.6,40.4,26.5,16.2,20.2,90.6,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06011,2020,12250,23908,9246,4.3,33.3,31.9,2.6,40.7,27.0,16.5,20.0,90.7,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06011,2021,12950,25127,9804,4.2,32.1,30.9,2.6,41.1,27.7,16.8,19.6,90.9,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06011,2022,13650,26396,10371,3.6,32.9,30.4,2.4,41.4,27.9,17.1,19.6,90.8,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06011,2023,15050,28404,11184,3.4,33.4,30.1,2.6,41.5,28.0,17.4,19.4,90.1,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06015,2015,13650,27750,10300,12.5,25.2,35.4,3.1,40.1,25.0,15.4,19.5,96.7,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06015,2016,13650,28322,10462,13.1,24.7,35.2,3.2,40.3,24.6,15.7,19.6,96.7,2.7,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06015,2017,13650,28630,10728,11.5,24.4,34.2,3.2,40.7,25.3,16.0,19.4,96.7,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06015,2018,14350,29633,11211,11.0,24.2,33.9,3.0,41.0,25.7,16.5,19.3,96.6,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06015,2019,15050,30732,11725,10.4,24.2,33.2,2.8,41.4,26.2,16.9,19.1,96.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06015,2020,15750,30634,11775,10.6,23.9,33.1,2.9,41.8,26.4,17.3,18.8,96.4,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06015,2021,16450,31726,12350,10.2,23.0,32.3,2.8,42.1,27.2,17.8,18.6,96.5,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06015,2022,17150,32947,12994,8.8,24.0,31.8,2.9,42.5,27.9,18.2,18.2,96.1,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06015,2023,17850,35043,13957,8.0,23.7,31.3,2.7,42.8,28.5,18.8,17.9,95.8,2.5,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
06044,2015,11550,23759,9095,7.7,27.8,33.4,2.9,39.7,26.4,14.8,19.7,96.9,2.6,"INE, Atlas de distribución de renta de los hogares, tablas 30824, 30829, 37677 y 30832"
