cod_ine,anio,trimestre,compraventas,fuente
34120,2008,3,129,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2008,4,132,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2009,1,118,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2009,2,136,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2009,3,267,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2009,4,220,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2010,1,226,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2010,2,279,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2010,3,108,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2010,4,428,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2011,1,106,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2011,2,143,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2011,3,97,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2011,4,118,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2012,1,57,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2012,2,91,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2012,3,86,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2012,4,294,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2013,1,52,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2013,2,97,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2013,3,74,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2013,4,147,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2014,1,121,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2014,2,114,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2014,3,121,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2014,4,201,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2015,1,129,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2015,2,148,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2015,3,125,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2015,4,138,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2016,1,143,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2016,2,196,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2016,3,118,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2016,4,192,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2017,1,208,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2017,2,220,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2017,3,154,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2017,4,186,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2018,1,192,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2018,2,236,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2018,3,156,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2018,4,200,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2019,1,198,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2019,2,212,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2019,3,213,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2019,4,183,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2020,1,152,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2020,2,96,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2020,3,171,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2020,4,209,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2021,1,237,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2021,2,222,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2021,3,198,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2021,4,274,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2022,1,251,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2022,2,276,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2022,3,230,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2022,4,232,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2023,1,193,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2023,2,246,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2023,3,175,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2023,4,245,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2024,1,224,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2024,2,286,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2024,3,253,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2024,4,299,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2025,1,292,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2025,2,333,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2025,3,236,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2025,4,307,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
34120,2026,1,286,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2004,1,70,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2004,2,49,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2004,3,53,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2004,4,54,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2005,1,62,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2005,2,44,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2005,3,22,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2005,4,53,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2006,1,42,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2006,2,27,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2006,3,22,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2006,4,65,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2007,1,181,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2007,2,142,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2007,3,132,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2007,4,102,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2008,1,139,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2008,2,68,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2008,3,59,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2008,4,46,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2009,1,28,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2009,2,31,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2009,3,49,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2009,4,53,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2010,1,41,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2010,2,52,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2010,3,38,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2010,4,90,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2011,1,32,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2011,2,38,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2011,3,24,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2011,4,26,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2012,1,39,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2012,2,29,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2012,3,31,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2012,4,32,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2013,1,23,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2013,2,36,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2013,3,50,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2013,4,43,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2014,1,34,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2014,2,35,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2014,3,29,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2014,4,70,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2015,1,41,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2015,2,36,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2015,3,32,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2015,4,55,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2016,1,38,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2016,2,53,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2016,3,50,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2016,4,48,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2017,1,43,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2017,2,75,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2017,3,55,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2017,4,50,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2018,1,76,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2018,2,66,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2018,3,60,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2018,4,66,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2019,1,58,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2019,2,58,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2019,3,44,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2019,4,50,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2020,1,57,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2020,2,14,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2020,3,59,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2020,4,42,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2021,1,39,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2021,2,62,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2021,3,54,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2021,4,60,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2022,1,79,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2022,2,100,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2022,3,71,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2022,4,54,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2023,1,59,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2023,2,79,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2023,3,50,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2023,4,56,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2024,1,67,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2024,2,67,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2024,3,59,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2024,4,61,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2025,1,69,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2025,2,69,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2025,3,81,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2025,4,64,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35002,2026,1,48,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2004,1,131,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2004,2,289,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2004,3,283,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2004,4,330,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2005,1,208,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2005,2,351,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2005,3,266,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2005,4,326,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2006,1,372,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2006,2,392,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2006,3,288,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2006,4,414,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2007,1,281,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2007,2,354,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2007,3,260,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2007,4,251,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2008,1,242,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2008,2,126,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2008,3,85,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2008,4,105,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2009,1,86,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2009,2,83,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2009,3,86,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2009,4,78,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2010,1,53,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2010,2,79,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2010,3,60,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2010,4,145,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2011,1,56,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2011,2,91,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2011,3,57,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2011,4,123,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2012,1,74,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2012,2,67,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2012,3,54,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2012,4,162,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2013,1,75,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2013,2,115,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2013,3,106,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2013,4,121,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2014,1,104,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2014,2,92,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2014,3,80,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2014,4,143,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2015,1,113,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2015,2,145,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2015,3,123,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2015,4,108,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2016,1,131,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2016,2,116,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2016,3,123,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2016,4,152,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2017,1,165,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2017,2,198,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2017,3,136,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2017,4,125,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2018,1,137,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2018,2,150,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2018,3,143,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2018,4,145,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2019,1,112,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2019,2,123,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2019,3,92,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2019,4,143,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2020,1,117,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2020,2,52,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2020,3,105,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2020,4,113,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2021,1,85,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2021,2,108,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2021,3,118,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2021,4,155,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2022,1,158,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2022,2,271,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2022,3,142,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2022,4,151,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2023,1,139,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2023,2,175,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2023,3,125,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2023,4,170,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2024,1,140,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2024,2,197,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2024,3,135,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2024,4,134,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2025,1,152,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
35004,2025,2,152,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
