cod_ine,anio,poblacion,fuente
25120,2014,139176,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2015,138542,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2016,138144,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2017,137327,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2018,137856,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2019,138956,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2020,140403,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2021,140080,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2022,140797,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2023,143094,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2024,144739,"INE, Padrón municipal, tablas provinciales 2854–2909"
25120,2025,146266,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,1996,123841,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,1998,125617,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,1999,127093,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2000,128493,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2001,131655,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2002,136841,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2003,139615,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2004,141568,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2005,144935,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2006,147036,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2007,145866,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2008,150071,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2009,152107,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2010,152650,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2011,152641,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2012,153402,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2013,153066,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2014,151962,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2015,151344,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2016,150876,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2017,150979,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2018,151113,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2019,151136,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2020,152485,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2021,150808,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2022,150020,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2023,150583,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2024,151164,"INE, Padrón municipal, tablas provinciales 2854–2909"
26089,2025,152150,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,1996,85174,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,1998,86620,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,1999,87480,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2000,88235,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2001,88901,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2002,89509,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2003,91158,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2004,91426,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2005,92271,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2006,93450,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2007,93853,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2008,95416,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2009,96678,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2010,97635,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2011,98007,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2012,98457,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2013,98761,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2014,98560,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2015,98134,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2016,98268,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2017,97995,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2018,98025,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2019,98276,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2020,98519,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2021,97613,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2022,97211,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2023,98214,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2024,99482,"INE, Padrón municipal, tablas provinciales 2854–2909"
27028,2025,100143,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,1996,163386,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,1998,163831,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,1999,164463,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2000,166397,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2001,172418,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2002,179602,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2003,188519,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2004,191545,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2005,197804,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2006,201380,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2007,198723,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2008,203645,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2009,204574,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2010,204120,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2011,203686,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2012,203924,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2013,204823,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2014,200768,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2015,198750,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2016,195907,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2017,194310,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2018,193751,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2019,195649,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2020,197562,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2021,195982,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2022,196888,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2023,199184,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2024,200702,"INE, Padrón municipal, tablas provinciales 2854–2909"
28005,2025,203208,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,1996,83031,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,1998,86146,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,1999,87924,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2000,89612,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2001,92537,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2002,95104,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2003,98417,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2004,100307,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2005,103149,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2006,104118,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2007,105951,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2008,107514,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2009,109104,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2010,110080,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2011,109705,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2012,111040,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2013,112196,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2014,112188,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2015,113055,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2016,113340,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2017,114864,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2018,116037,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2019,117040,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2020,118417,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2021,116589,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2022,117041,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2023,119416,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2024,121373,"INE, Padrón municipal, tablas provinciales 2854–2909"
28006,2025,123342,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,1996,141465,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,1998,143970,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,1999,142048,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2000,144636,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2001,147787,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2002,149594,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2003,154441,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2004,156592,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2005,162524,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2006,164633,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2007,166553,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2008,167997,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2009,167967,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2010,168299,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2011,168523,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2012,169308,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2013,169773,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2014,170336,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2015,167136,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2016,167354,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2017,168141,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2018,169502,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2019,170514,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2020,172384,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2021,170817,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2022,170296,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2023,171772,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2024,173625,"INE, Padrón municipal, tablas provinciales 2854–2909"
28007,2025,175719,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,1996,38900,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,1998,38680,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,1999,39326,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2000,39652,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2001,40113,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2002,40928,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2003,41897,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2004,42481,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2005,43926,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2006,46283,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2007,49420,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2008,52224,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2009,54055,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2010,55054,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2011,55755,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2012,56877,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2013,57728,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2014,57792,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2015,58168,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2016,57932,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2017,58213,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2018,59037,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2019,59607,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2020,60332,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2021,59833,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2022,59762,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2023,60668,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2024,62292,"INE, Padrón municipal, tablas provinciales 2854–2909"
28013,2025,63040,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,1996,29224,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,1998,29767,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,1999,30231,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2000,30662,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2001,32157,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2002,33945,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2003,36250,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2004,38269,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2005,41411,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2006,45085,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2007,47373,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2008,50309,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2009,51489,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2010,53135,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2011,54220,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2012,55506,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2013,55981,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2014,55307,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2015,54533,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2016,54256,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2017,53821,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2018,54554,"INE, Padrón municipal, tablas provinciales 2854–2909"
28014,2019,55389,"INE, Padrón municipal, tablas provinciales 2854–2909"
