componente,variable,anio,archivo,fuente,comparabilidad,cambios_metodologicos,primer_anio,ultimo_anio,frecuencia,municipios_validos,observaciones,cobertura_pct,anios_ausentes
turismo,vut_por_km2,2025,data/processed/indicadores_turisticos.csv,INE VUT 39363; padrón; geometría municipal,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Snapshots no equivalen a media anual; fijar agosto y población del mismo año.,2020,2026,snapshot,306,612,100.0,[]
turismo,vut_por_km2,2026,data/processed/indicadores_turisticos.csv,INE VUT 39363; padrón; geometría municipal,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Snapshots no equivalen a media anual; fijar agosto y población del mismo año.,2020,2026,snapshot,306,306,100.0,[]
especulacion,tasa_rotacion,1996,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,0,0,0.0,[]
especulacion,tasa_rotacion,1997,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,0,0,0.0,[]
especulacion,tasa_rotacion,1998,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,0,0,0.0,[]
especulacion,tasa_rotacion,1999,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,0,0,0.0,[]
especulacion,tasa_rotacion,2000,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,0,0,0.0,[]
especulacion,tasa_rotacion,2001,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,0,0,0.0,[]
especulacion,tasa_rotacion,2002,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,0,0,0.0,[]
especulacion,tasa_rotacion,2003,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,0,0,0.0,[]
especulacion,tasa_rotacion,2004,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,0,0,0.0,[]
especulacion,tasa_rotacion,2005,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,283,283,92.48366013071896,[]
especulacion,tasa_rotacion,2006,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,283,283,92.48366013071896,[]
especulacion,tasa_rotacion,2007,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,283,283,92.48366013071896,[]
especulacion,tasa_rotacion,2008,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,283,283,92.48366013071896,[]
especulacion,tasa_rotacion,2009,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,284,284,92.81045751633987,[]
especulacion,tasa_rotacion,2010,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,284,284,92.81045751633987,[]
especulacion,tasa_rotacion,2011,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,284,284,92.81045751633987,[]
especulacion,tasa_rotacion,2012,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,284,284,92.81045751633987,[]
especulacion,tasa_rotacion,2013,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,283,283,92.48366013071896,[]
especulacion,tasa_rotacion,2014,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,283,283,92.48366013071896,[]
especulacion,tasa_rotacion,2015,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,284,284,92.81045751633987,[]
especulacion,tasa_rotacion,2016,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,283,283,92.48366013071896,[]
especulacion,tasa_rotacion,2017,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,284,284,92.81045751633987,[]
especulacion,tasa_rotacion,2018,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,284,284,92.81045751633987,[]
especulacion,tasa_rotacion,2019,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,284,284,92.81045751633987,[]
especulacion,tasa_rotacion,2020,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,306,306,100.0,[]
especulacion,tasa_rotacion,2021,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,306,306,100.0,[]
especulacion,tasa_rotacion,2022,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,306,306,100.0,[]
especulacion,tasa_rotacion,2023,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,306,306,100.0,[]
especulacion,tasa_rotacion,2024,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,306,306,100.0,[]
especulacion,tasa_rotacion,2025,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,306,306,100.0,[]
especulacion,tasa_rotacion,2026,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2005,2025,anual,0,0,0.0,[]
especulacion,aceleracion_precio,1996,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,0,0,0.0,[]
especulacion,aceleracion_precio,1997,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,0,0,0.0,[]
especulacion,aceleracion_precio,1998,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,0,0,0.0,[]
especulacion,aceleracion_precio,1999,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,0,0,0.0,[]
especulacion,aceleracion_precio,2000,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,0,0,0.0,[]
especulacion,aceleracion_precio,2001,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,0,0,0.0,[]
especulacion,aceleracion_precio,2002,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,0,0,0.0,[]
especulacion,aceleracion_precio,2003,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,0,0,0.0,[]
especulacion,aceleracion_precio,2004,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,0,0,0.0,[]
especulacion,aceleracion_precio,2005,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,0,0,0.0,[]
especulacion,aceleracion_precio,2006,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,0,0,0.0,[]
especulacion,aceleracion_precio,2007,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,283,283,92.48366013071896,[]
especulacion,aceleracion_precio,2008,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,283,283,92.48366013071896,[]
especulacion,aceleracion_precio,2009,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,283,283,92.48366013071896,[]
especulacion,aceleracion_precio,2010,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,283,283,92.48366013071896,[]
especulacion,aceleracion_precio,2011,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,284,284,92.81045751633987,[]
especulacion,aceleracion_precio,2012,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,284,284,92.81045751633987,[]
especulacion,aceleracion_precio,2013,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,283,283,92.48366013071896,[]
especulacion,aceleracion_precio,2014,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,283,283,92.48366013071896,[]
especulacion,aceleracion_precio,2015,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,284,284,92.81045751633987,[]
especulacion,aceleracion_precio,2016,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,283,283,92.48366013071896,[]
especulacion,aceleracion_precio,2017,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,284,284,92.81045751633987,[]
especulacion,aceleracion_precio,2018,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,284,284,92.81045751633987,[]
especulacion,aceleracion_precio,2019,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,284,284,92.81045751633987,[]
especulacion,aceleracion_precio,2020,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,284,284,92.81045751633987,[]
especulacion,aceleracion_precio,2021,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,284,284,92.81045751633987,[]
especulacion,aceleracion_precio,2022,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,306,306,100.0,[]
especulacion,aceleracion_precio,2023,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,306,306,100.0,[]
especulacion,aceleracion_precio,2024,data/processed/indicadores_especulativos.csv,MIVAU transacciones 34010210; Censo INE 59525; valor tasado; Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Score publicado solo 2022–2023; inputs anteriores requieren percentiles sobre universo fijo.,2007,2025,anual,306,306,100.0,[]
