cod_ine,anio,edad_media,pct_hogares_unipersonales,pct_mayor_65,pct_menor_18,pct_poblacion_espanola,tamano_medio_hogar
41069,2015,37.2,17.1,12.6,23.0,98.5,3.0
41069,2016,37.6,17.6,13.0,22.7,98.7,3.0
41069,2017,38.0,17.8,13.4,22.4,98.7,3.0
41069,2018,38.3,18.3,13.8,22.3,98.6,2.9
41069,2019,38.7,18.3,14.2,21.9,98.4,2.9
41069,2020,39.0,18.7,14.4,21.6,98.4,2.9
41069,2021,39.3,19.4,14.7,21.2,98.5,2.9
41069,2022,39.6,19.8,15.1,20.9,98.5,2.9
41069,2023,40.0,20.2,15.6,20.6,98.4,2.8
41081,2015,37.3,16.0,11.3,22.6,98.1,2.9
41081,2016,37.7,15.9,11.6,22.4,98.3,2.9
41081,2017,38.2,16.1,12.1,22.0,98.2,2.9
41081,2018,38.6,16.6,12.4,21.7,98.1,2.9
41081,2019,39.0,16.7,12.7,21.2,97.6,2.9
41081,2020,39.4,16.7,13.0,20.8,97.4,2.9
41081,2021,39.9,17.1,13.3,20.3,97.1,2.8
41081,2022,40.1,17.6,13.7,19.9,97.4,2.8
41081,2023,40.6,18.4,14.3,19.4,97.2,2.8
41091,2015,41.9,26.1,18.5,18.0,95.5,2.6
41091,2016,42.2,25.8,18.7,18.1,95.6,2.6
41091,2017,42.4,26.6,19.0,18.0,95.3,2.6
41091,2018,42.6,26.9,19.3,17.9,94.9,2.6
41091,2019,42.9,27.0,19.5,17.7,94.2,2.6
41091,2020,43.2,27.5,19.8,17.5,94.1,2.6
41091,2021,43.4,28.0,20.0,17.3,93.7,2.5
41091,2022,43.5,28.5,20.3,17.0,93.3,2.5
41091,2023,43.7,28.9,20.6,16.6,92.8,2.5
41095,2015,39.1,20.2,14.0,20.5,97.9,2.8
41095,2016,39.4,20.1,14.4,20.5,98.1,2.8
41095,2017,39.8,20.5,14.8,20.4,98.2,2.8
41095,2018,40.1,20.9,15.2,20.1,98.1,2.7
41095,2019,40.5,21.2,15.6,20.0,97.9,2.7
41095,2020,40.9,21.4,15.9,19.7,97.9,2.7
41095,2021,41.1,21.7,16.1,19.5,97.9,2.7
41095,2022,41.4,21.9,16.6,19.0,97.4,2.7
41095,2023,41.7,22.3,17.2,18.7,97.1,2.7
42173,2015,43.0,31.5,19.9,17.9,91.4,2.4
42173,2016,43.3,32.1,20.1,17.9,92.1,2.4
42173,2017,43.5,32.4,20.4,17.8,91.8,2.4
42173,2018,43.7,32.6,20.7,17.6,91.0,2.4
42173,2019,43.7,32.6,20.7,17.6,90.0,2.4
42173,2020,43.9,33.2,20.7,17.5,89.3,2.4
42173,2021,44.3,33.8,21.3,17.3,89.4,2.4
42173,2022,44.2,34.2,21.5,17.3,87.9,2.3
42173,2023,44.3,34.6,21.8,17.2,86.7,2.3
43038,2015,39.5,31.0,14.7,20.9,81.3,2.5
43038,2016,39.9,30.4,15.2,21.2,82.3,2.5
43038,2017,40.1,31.8,15.5,21.1,81.8,2.4
43038,2018,40.4,31.2,15.8,21.0,81.4,2.5
43038,2019,40.7,31.2,16.1,20.4,80.2,2.5
43038,2020,41.1,31.5,16.4,20.2,80.4,2.4
43038,2021,41.5,32.1,16.9,19.8,80.7,2.4
43038,2022,41.7,28.2,17.3,19.6,80.0,2.6
43038,2023,42.2,28.5,17.8,19.1,80.1,2.5
43123,2015,40.2,25.5,16.4,20.7,84.6,2.6
43123,2016,40.5,25.4,16.8,20.7,85.3,2.6
43123,2017,40.8,26.1,17.2,20.7,84.9,2.6
43123,2018,41.0,26.3,17.5,20.6,84.3,2.6
43123,2019,41.1,26.1,17.7,20.5,83.3,2.6
43123,2020,41.4,26.4,18.0,20.2,83.0,2.6
43123,2021,41.6,26.7,18.3,19.9,82.6,2.6
43123,2022,41.7,26.8,18.5,19.5,82.1,2.6
43123,2023,41.9,27.0,18.8,19.2,81.8,2.6
43148,2015,41.3,28.6,17.5,19.0,84.5,2.5
43148,2016,41.6,27.4,17.9,19.0,84.4,2.6
43148,2017,41.7,28.6,18.1,19.0,83.9,2.5
43148,2018,41.9,28.7,18.3,18.7,82.6,2.6
43148,2019,42.1,28.7,18.5,18.5,81.2,2.6
43148,2020,42.4,29.2,18.8,18.3,81.5,2.5
43148,2021,42.6,29.9,19.2,18.2,81.7,2.5
43148,2022,42.6,30.0,19.3,17.9,80.8,2.5
43148,2023,42.7,30.8,19.5,17.7,80.0,2.5
43155,2015,42.3,26.6,19.4,18.2,82.0,2.7
43155,2016,42.6,26.4,19.9,18.3,83.0,2.7
43155,2017,42.6,26.9,19.8,18.4,82.6,2.7
43155,2018,42.7,27.3,20.0,18.5,82.0,2.6
43155,2019,42.8,27.9,20.0,18.4,81.4,2.6
43155,2020,43.0,28.0,20.3,18.2,81.4,2.6
43155,2021,43.0,28.0,20.3,18.4,81.0,2.6
43155,2022,42.9,28.2,20.2,18.3,79.5,2.6
43155,2023,43.0,28.5,20.4,18.1,78.3,2.6
43163,2015,40.6,28.9,17.1,20.2,86.1,2.5
43163,2016,41.1,28.6,17.7,20.0,86.4,2.5
43163,2017,41.3,29.2,18.0,20.0,85.9,2.5
43163,2018,41.6,28.4,18.5,19.7,85.4,2.5
43163,2019,41.9,28.3,18.8,19.4,84.6,2.5
43163,2020,42.2,29.1,19.0,19.2,84.6,2.5
43163,2021,42.6,30.0,19.5,18.8,84.5,2.5
43163,2022,42.9,30.3,19.6,18.4,83.8,2.5
43163,2023,43.1,30.3,19.9,18.1,83.0,2.5
43905,2015,38.7,33.6,11.3,18.5,67.8,2.5
43905,2016,39.1,32.5,11.9,18.6,68.6,2.5
43905,2017,39.3,33.0,12.3,18.6,68.0,2.5
43905,2018,39.6,32.8,12.7,18.5,67.3,2.5
43905,2019,39.8,32.4,12.9,18.4,65.7,2.5
43905,2020,40.2,33.0,13.3,18.2,66.7,2.5
43905,2021,40.5,33.0,13.7,18.2,67.2,2.5
43905,2022,40.7,32.5,14.1,18.0,67.2,2.5
43905,2023,41.0,32.1,14.6,18.0,67.4,2.5
44216,2015,41.6,29.3,17.0,18.8,91.6,2.5
44216,2016,41.9,29.1,17.4,18.7,91.9,2.5
44216,2017,42.1,29.7,17.6,18.7,91.6,2.5
44216,2018,42.3,29.8,18.0,18.5,91.1,2.5
44216,2019,42.6,29.6,18.1,18.2,90.5,2.5
44216,2020,42.7,30.0,18.5,18.1,90.1,2.5
44216,2021,43.0,30.4,19.0,18.1,89.9,2.5
44216,2022,43.1,31.0,19.4,18.1,89.5,2.4
44216,2023,43.3,30.9,19.9,17.9,89.0,2.4
45081,2015,35.0,19.7,8.5,24.7,88.5,2.9
45081,2016,35.2,19.5,8.7,25.1,88.7,2.9
45081,2017,35.3,19.5,9.0,25.4,89.1,2.9
45081,2018,35.7,19.7,9.4,25.3,88.6,2.9
45081,2019,36.1,19.3,9.6,25.1,87.7,3.0
45081,2020,36.4,18.6,9.9,25.0,87.7,3.0
45081,2021,36.7,18.7,10.1,24.7,87.8,3.0
45081,2022,37.1,18.8,10.5,24.1,87.2,3.0
45081,2023,37.5,19.3,10.8,23.5,86.7,3.0
45165,2015,41.1,24.5,17.7,19.5,92.7,2.7
45165,2016,41.6,24.4,18.1,19.3,93.1,2.7
45165,2017,41.9,25.0,18.5,19.2,93.0,2.7
45165,2018,42.2,25.2,18.9,18.9,92.3,2.7
45165,2019,42.5,25.8,19.2,18.7,91.6,2.6
45165,2020,42.7,26.2,19.4,18.5,91.4,2.6
45165,2021,43.0,26.8,19.7,18.3,91.3,2.6
45165,2022,43.2,27.3,20.1,18.0,90.2,2.6
45165,2023,43.4,27.4,20.5,17.8,89.1,2.6
45168,2015,40.2,28.8,15.7,19.6,92.5,2.7
45168,2016,40.5,28.4,16.1,19.7,92.6,2.7
45168,2017,40.7,29.3,16.4,19.7,92.2,2.6
45168,2018,41.0,29.3,16.7,19.4,91.5,2.6
45168,2019,41.2,29.0,17.0,19.4,90.7,2.6
45168,2020,41.5,29.3,17.5,19.1,90.7,2.6
45168,2021,41.9,29.6,17.9,19.0,90.7,2.6
45168,2022,42.1,29.9,18.3,18.7,90.3,2.6
45168,2023,42.4,30.2,18.8,18.4,89.7,2.6
46005,2015,40.9,25.2,16.6,19.3,94.9,2.6
46005,2016,41.4,25.3,17.3,19.2,95.2,2.5
46005,2017,41.8,25.9,17.7,18.9,95.2,2.5
46005,2018,42.1,25.8,18.2,18.7,94.6,2.5
46005,2019,42.4,26.2,18.6,18.3,94.1,2.5
46005,2020,42.8,26.1,19.0,17.9,94.0,2.5
46005,2021,43.3,26.8,19.7,17.5,93.6,2.5
46005,2022,43.4,26.6,19.9,17.1,92.1,2.5
46005,2023,43.7,26.6,20.4,16.6,90.9,2.5
46017,2015,41.3,24.9,17.4,18.5,90.5,2.6
46017,2016,41.6,24.6,17.5,18.6,90.8,2.6
46017,2017,41.8,25.1,17.7,18.5,90.3,2.6
46017,2018,42.0,25.6,18.0,18.3,90.1,2.6
46017,2019,42.2,25.7,18.1,18.3,89.0,2.6
46017,2020,42.4,25.5,18.3,18.1,88.8,2.6
46017,2021,42.5,25.1,18.3,18.1,87.8,2.6
46017,2022,42.5,25.4,18.2,18.1,86.6,2.6
46017,2023,42.6,25.5,18.4,17.8,85.5,2.6
46021,2015,38.9,23.9,13.6,20.7,95.4,2.6
46021,2016,39.2,23.5,13.9,20.9,95.5,2.6
46021,2017,39.5,23.8,14.4,20.8,95.5,2.6
46021,2018,39.8,24.4,14.6,20.7,94.6,2.6
46021,2019,40.1,24.3,14.9,20.4,93.9,2.6
46021,2020,40.5,24.6,15.3,20.2,94.0,2.6
46021,2021,40.8,24.1,15.5,19.8,93.2,2.6
46021,2022,40.9,24.6,15.7,19.6,92.5,2.6
46021,2023,41.2,24.5,15.9,19.1,91.5,2.6
46029,2015,40.7,27.4,17.0,20.0,92.5,2.6
46029,2016,41.0,27.3,17.4,19.8,92.7,2.6
46029,2017,41.2,28.1,17.4,19.9,92.7,2.5
46029,2018,41.4,28.2,17.8,19.8,92.1,2.5
46029,2019,41.6,28.2,17.8,19.6,91.6,2.5
46029,2020,42.0,28.6,18.1,19.4,91.7,2.5
46029,2021,42.1,28.8,18.2,19.4,91.0,2.5
46029,2022,42.2,28.9,18.4,19.3,90.5,2.5
46029,2023,42.2,28.6,18.5,19.3,89.1,2.5
46078,2015,41.1,25.8,17.0,18.6,91.9,2.6
46078,2016,41.4,24.7,17.2,18.5,91.6,2.6
46078,2017,41.7,25.5,17.5,18.2,91.3,2.6
46078,2018,41.8,25.9,17.4,18.0,90.5,2.6
46078,2019,41.9,25.9,17.5,17.7,89.3,2.6
46078,2020,42.2,26.2,17.7,17.4,89.1,2.6
46078,2021,42.4,26.4,18.1,17.2,88.5,2.6
46078,2022,42.4,25.9,18.0,16.8,85.9,2.6
46078,2023,42.5,26.1,18.1,16.3,84.1,2.6
46094,2015,39.2,23.2,14.7,21.2,92.9,2.7
46094,2016,39.6,22.5,15.1,21.4,93.0,2.7
46094,2017,40.0,22.8,15.4,21.2,92.9,2.7
46094,2018,40.3,23.1,15.5,21.1,92.2,2.7
46094,2019,40.5,23.3,15.6,21.1,91.2,2.7
46094,2020,40.8,23.6,15.8,20.8,91.2,2.6
46094,2021,41.1,24.1,16.0,20.5,90.8,2.6
46094,2022,41.3,23.7,16.1,20.1,89.2,2.7
46094,2023,41.5,23.5,16.3,19.6,88.0,2.7
46102,2015,43.5,23.8,20.9,16.0,94.4,2.5
46102,2016,43.7,24.4,21.2,16.1,94.9,2.5
46102,2017,43.8,24.7,21.4,16.4,94.7,2.5
46102,2018,44.0,25.1,21.5,16.2,93.9,2.5
46102,2019,44.1,25.3,21.5,16.2,93.1,2.5
46102,2020,44.3,25.8,21.8,16.0,92.9,2.5
46102,2021,44.5,26.1,21.7,15.9,92.5,2.5
46102,2022,44.5,26.9,21.7,15.9,91.4,2.4
46102,2023,44.4,27.1,21.6,16.0,89.0,2.5
46110,2015,41.1,24.6,17.2,18.9,90.2,2.6
46110,2016,41.4,24.6,17.3,18.7,89.7,2.6
46110,2017,41.7,24.9,17.6,18.5,88.8,2.6
46110,2018,41.7,24.8,17.5,18.4,87.3,2.6
46110,2019,41.9,24.8,17.5,18.1,85.6,2.6
46110,2020,42.2,25.5,17.7,17.7,85.2,2.6
46110,2021,42.4,25.7,17.8,17.4,84.6,2.6
46110,2022,42.4,25.7,17.8,17.2,82.6,2.6
46110,2023,42.4,25.6,17.9,17.0,80.4,2.7
46131,2015,41.3,29.3,16.9,18.2,80.4,2.6
46131,2016,41.6,28.4,17.2,18.3,81.0,2.6
46131,2017,41.8,29.6,17.5,18.2,81.2,2.6
46131,2018,42.1,29.6,17.8,18.1,80.5,2.6
46131,2019,42.3,29.6,18.0,17.9,79.4,2.6
46131,2020,42.6,30.3,18.3,17.7,79.1,2.5
46131,2021,42.9,30.5,18.7,17.5,79.8,2.5
46131,2022,42.9,30.6,18.6,17.4,78.3,2.5
46131,2023,42.9,30.4,18.8,17.3,76.6,2.5
46145,2015,41.7,26.6,17.0,17.7,90.8,2.5
46145,2016,41.9,26.1,17.1,17.8,90.8,2.6
46145,2017,42.1,27.1,17.4,17.9,91.0,2.5
46145,2018,42.3,27.6,17.7,17.8,90.6,2.5
46145,2019,42.5,27.8,17.8,17.5,89.7,2.5
46145,2020,42.7,28.5,18.0,17.1,90.0,2.5
46145,2021,43.1,29.2,18.6,16.8,89.2,2.5
46145,2022,43.3,29.6,18.8,16.7,88.4,2.5
46145,2023,43.5,29.9,19.2,16.2,87.3,2.4
46159,2015,40.3,23.1,15.6,19.6,92.0,2.6
46159,2016,40.7,23.2,15.9,19.5,92.2,2.6
46159,2017,41.0,23.4,16.1,19.5,91.8,2.6
46159,2018,41.3,24.1,16.3,19.0,91.3,2.6
46159,2019,41.6,24.1,16.6,18.6,90.1,2.6
46159,2020,41.9,24.3,16.8,18.2,89.8,2.6
46159,2021,42.2,24.9,17.1,17.8,89.7,2.6
46159,2022,42.3,25.2,17.3,17.5,88.4,2.6
46159,2023,42.5,24.8,17.8,17.1,87.1,2.6
46169,2015,42.0,25.6,17.5,17.3,90.3,2.5
46169,2016,42.3,25.4,18.0,17.3,90.3,2.5
46169,2017,42.5,25.9,18.5,17.5,89.7,2.5
46169,2018,42.8,26.5,18.7,17.0,88.6,2.5
46169,2019,43.0,26.6,19.0,16.9,87.7,2.5
46169,2020,43.3,26.5,19.4,16.7,87.9,2.5
46169,2021,43.5,27.2,19.9,16.6,87.7,2.5
46169,2022,43.6,26.9,20.0,16.3,85.5,2.5
46169,2023,43.8,25.5,20.3,15.9,84.5,2.6
46181,2015,42.0,28.3,18.7,18.4,80.5,2.6
46181,2016,42.4,28.6,19.0,18.4,80.7,2.5
46181,2017,42.6,29.6,19.1,18.3,81.3,2.5
46181,2018,43.1,29.9,19.8,17.9,81.3,2.5
46181,2019,43.5,30.2,20.3,17.7,81.0,2.5
46181,2020,43.8,30.8,20.7,17.5,81.1,2.4
46181,2021,44.1,31.4,20.8,17.3,81.2,2.4
46181,2022,44.3,31.3,21.0,16.9,79.3,2.4
46181,2023,44.4,31.8,21.2,16.8,78.3,2.4
46184,2015,41.4,25.1,16.9,18.6,90.8,2.6
46184,2016,41.8,25.1,17.3,18.3,91.1,2.6
46184,2017,42.0,25.6,17.5,18.1,90.6,2.6
46184,2018,42.4,25.9,17.9,17.9,90.2,2.6
46184,2019,42.7,26.3,18.3,17.7,89.3,2.6
46184,2020,42.9,26.6,18.6,17.4,89.2,2.6
46184,2021,43.2,26.9,19.0,17.2,89.2,2.5
46184,2022,43.4,27.5,19.5,16.9,88.3,2.5
46184,2023,43.7,27.9,20.1,16.5,87.4,2.5
46190,2015,38.0,25.3,12.4,22.4,92.4,2.6
46190,2016,38.3,24.9,12.8,22.4,92.5,2.6
46190,2017,38.6,25.6,13.1,22.3,92.3,2.6
46190,2018,38.9,25.3,13.4,22.3,91.4,2.6
46190,2019,39.2,25.1,13.7,22.2,90.5,2.7
46190,2020,39.5,24.8,14.1,21.8,90.2,2.7
46190,2021,39.8,25.0,14.5,21.6,89.8,2.6
46190,2022,40.0,24.8,14.8,21.5,88.4,2.7
46190,2023,40.4,24.7,15.2,21.1,87.4,2.7
46220,2015,43.1,29.8,20.0,17.6,89.9,2.4
46220,2016,43.2,29.1,20.3,17.9,89.5,2.4
46220,2017,43.4,29.8,20.6,17.9,89.1,2.4
46220,2018,43.6,30.1,20.7,17.6,88.5,2.4
46220,2019,43.7,30.3,20.7,17.6,87.5,2.4
46220,2020,44.0,30.7,21.2,17.4,87.7,2.4
46220,2021,44.1,31.0,21.3,17.3,86.8,2.4
46220,2022,44.0,30.6,21.2,17.2,84.5,2.4
46220,2023,44.0,30.5,21.2,17.0,83.2,2.4
46235,2015,43.0,28.2,19.3,17.0,92.2,2.5
46235,2016,43.3,28.1,19.6,17.0,93.2,2.5
46235,2017,43.5,28.4,20.0,16.9,93.0,2.5
46235,2018,43.8,28.9,20.3,16.8,92.5,2.5
46235,2019,43.9,29.2,20.4,16.9,91.9,2.4
46235,2020,44.1,29.7,20.6,16.6,91.8,2.4
46235,2021,44.4,30.1,20.8,16.3,91.4,2.4
46235,2022,44.5,30.6,20.8,16.0,89.7,2.4
46235,2023,44.6,30.8,20.9,15.8,88.1,2.4
46244,2015,39.2,22.6,14.3,20.8,91.1,2.7
46244,2016,39.5,22.5,14.7,20.9,91.5,2.7
46244,2017,39.7,22.5,15.0,20.8,91.2,2.7
46244,2018,39.9,22.6,15.2,20.6,90.5,2.7
46244,2019,40.2,22.3,15.3,20.3,89.2,2.8
46244,2020,40.5,22.6,15.6,20.1,89.0,2.7
46244,2021,40.8,22.7,15.9,19.7,88.3,2.7
46244,2022,40.9,22.9,16.0,19.5,86.7,2.7
46244,2023,41.0,22.9,16.3,19.2,85.5,2.7
46250,2015,43.4,29.8,20.3,16.5,87.8,2.5
46250,2016,43.6,29.5,20.6,16.6,88.5,2.5
46250,2017,43.7,29.9,20.8,16.4,87.9,2.5
46250,2018,43.8,30.1,20.9,16.3,87.2,2.5
46250,2019,44.0,30.1,21.0,16.1,86.3,2.5
46250,2020,44.4,30.8,21.5,15.8,86.5,2.5
46250,2021,44.5,31.1,21.6,15.7,85.6,2.5
46250,2022,44.4,31.2,21.5,15.5,84.5,2.5
46250,2023,44.3,31.1,21.5,15.2,82.7,2.5
47186,2015,45.9,29.5,24.3,14.9,95.6,2.4
47186,2016,46.3,29.8,24.9,14.9,95.9,2.4
47186,2017,46.6,30.4,25.4,14.9,95.7,2.4
47186,2018,46.9,30.8,25.9,14.7,95.4,2.4
47186,2019,47.1,31.1,26.3,14.6,94.8,2.3
47186,2020,47.3,31.7,26.6,14.5,94.4,2.3
47186,2021,47.7,32.3,27.2,14.3,94.2,2.3
47186,2022,47.8,32.9,27.5,14.2,93.7,2.3
47186,2023,47.9,33.4,27.8,14.1,92.8,2.3
48013,2015,44.9,26.2,22.0,15.3,94.0,2.4
48013,2016,45.1,26.4,22.1,15.5,93.8,2.4
48013,2017,45.3,27.4,22.4,15.6,93.3,2.4
48013,2018,45.4,28.1,22.5,15.7,92.7,2.4
48013,2019,45.5,28.1,22.8,15.6,91.9,2.4
48013,2020,45.7,28.6,23.1,15.6,91.6,2.4
48013,2021,46.0,29.2,23.4,15.4,91.4,2.3
48013,2022,46.0,29.6,23.6,15.3,90.6,2.3
48013,2023,46.2,29.8,23.9,15.1,89.8,2.3
48015,2015,47.2,25.7,26.1,14.0,95.1,2.4
48015,2016,47.5,26.8,26.5,14.0,94.8,2.3
48015,2017,47.7,28.1,26.8,13.9,94.4,2.3
48015,2018,47.9,28.4,27.1,13.9,93.9,2.3
48015,2019,47.9,29.1,27.0,14.0,93.1,2.3
48015,2020,48.1,29.8,27.2,13.7,92.7,2.3
48015,2021,48.4,30.6,27.6,13.3,92.3,2.3
48015,2022,48.4,31.3,27.7,13.1,91.4,2.3
48015,2023,48.6,31.6,27.9,12.8,90.9,2.3
48020,2015,45.8,29.7,23.4,14.6,92.6,2.4
48020,2016,46.0,30.1,23.5,14.7,92.5,2.4
48020,2017,46.2,31.1,23.7,14.6,92.1,2.3
48020,2018,46.3,31.6,23.8,14.4,91.5,2.3
48020,2019,46.3,31.7,23.8,14.3,90.3,2.3
48020,2020,46.6,32.2,24.1,14.1,90.1,2.3
48020,2021,46.8,32.9,24.5,13.9,90.0,2.3
48020,2022,46.8,33.2,24.7,13.7,89.5,2.3
48020,2023,46.9,33.6,25.0,13.5,88.8,2.3
48027,2015,42.3,24.5,17.9,18.4,93.0,2.6
48027,2016,42.6,25.2,18.1,18.4,93.0,2.6
48027,2017,42.8,25.5,18.4,18.3,92.5,2.5
48027,2018,42.9,25.8,18.6,18.1,92.3,2.5
48027,2019,43.1,26.5,18.6,17.9,91.7,2.5
48027,2020,43.4,26.6,18.9,17.6,91.7,2.5
48027,2021,43.9,27.2,19.5,17.1,91.8,2.5
48027,2022,44.1,27.7,20.0,16.8,91.4,2.5
48027,2023,44.3,29.1,20.6,16.4,90.6,2.4
48036,2015,44.2,23.0,19.7,15.6,97.0,2.5
48036,2016,44.5,23.2,20.1,15.6,96.7,2.5
48036,2017,44.8,23.9,20.8,15.5,96.7,2.5
48036,2018,45.2,24.4,21.4,15.4,96.2,2.5
48036,2019,45.5,24.5,22.1,15.2,95.7,2.5
48036,2020,45.8,25.2,22.6,15.0,95.6,2.4
48036,2021,46.1,25.9,23.5,14.9,95.7,2.4
48036,2022,46.3,26.7,24.1,14.8,95.2,2.4
48036,2023,47.1,27.6,26.0,14.0,94.9,2.3
48044,2015,44.9,22.7,22.6,15.5,94.5,2.7
48044,2016,45.2,23.3,23.3,15.6,94.4,2.6
48044,2017,45.5,24.1,24.0,15.4,94.0,2.6
48044,2018,45.9,24.6,24.7,15.3,93.6,2.6
48044,2019,46.2,25.0,25.4,15.2,93.3,2.6
48044,2020,46.5,25.8,26.1,15.1,93.4,2.6
48044,2021,46.9,26.5,26.8,14.9,93.5,2.5
48044,2022,47.2,27.1,27.6,14.7,93.1,2.5
48044,2023,47.4,27.7,28.2,14.5,92.6,2.5
48054,2015,41.9,21.6,17.3,18.2,95.5,2.6
48054,2016,42.2,22.4,17.9,18.1,95.4,2.6
48054,2017,42.5,23.2,18.5,18.0,95.2,2.6
48054,2018,42.7,23.6,19.0,18.0,95.1,2.6
48054,2019,43.0,23.9,19.6,17.7,94.7,2.5
48054,2020,43.3,24.3,20.0,17.6,94.2,2.5
48054,2021,43.6,24.9,20.5,17.6,94.2,2.5
48054,2022,43.9,25.4,20.9,17.3,93.7,2.5
48054,2023,44.2,25.9,21.4,16.8,93.2,2.5
48078,2015,47.3,25.4,26.0,13.5,96.1,2.4
48078,2016,47.5,26.0,26.2,13.5,96.0,2.4
48078,2017,47.9,26.5,26.6,13.4,95.7,2.4
48078,2018,48.2,27.4,27.0,13.3,95.1,2.3
48078,2019,48.3,28.0,27.2,13.3,94.3,2.3
48078,2020,48.6,28.7,27.6,13.1,94.0,2.3
48078,2021,48.8,29.3,28.1,13.1,93.7,2.3
48078,2022,48.9,30.0,28.5,13.0,93.1,2.3
48078,2023,49.0,30.5,28.7,12.9,92.1,2.3
48082,2015,45.4,25.3,22.6,15.1,96.0,2.4
48082,2016,45.7,25.8,22.8,15.2,96.1,2.4
48082,2017,46.0,27.4,23.2,15.2,95.8,2.4
48082,2018,46.2,28.0,23.5,15.1,95.4,2.4
48082,2019,46.3,28.4,23.6,15.0,94.8,2.4
48082,2020,46.5,28.5,23.9,14.9,94.2,2.3
48082,2021,46.8,29.5,24.4,14.7,94.1,2.3
48082,2022,46.8,29.9,24.5,14.6,93.2,2.3
48082,2023,46.9,30.1,24.9,14.4,92.5,2.3
48084,2015,46.2,26.6,24.4,14.4,93.9,2.4
48084,2016,46.4,27.0,24.6,14.7,93.7,2.4
48084,2017,46.7,27.6,25.0,14.4,93.2,2.3
48084,2018,47.0,28.6,25.2,14.3,92.6,2.3
48084,2019,47.0,28.6,25.1,14.2,91.3,2.3
48084,2020,47.1,29.0,25.2,14.1,90.3,2.3
48084,2021,47.0,29.7,24.8,14.2,89.2,2.3
48084,2022,46.8,30.2,24.6,14.3,87.6,2.3
48084,2023,46.7,30.3,24.5,14.2,86.0,2.3
49275,2015,45.7,31.0,23.1,14.6,96.5,2.3
49275,2016,46.1,31.0,23.5,14.5,96.9,2.3
49275,2017,46.4,31.8,24.2,14.5,96.9,2.3
49275,2018,46.8,32.7,24.8,14.4,96.8,2.3
49275,2019,47.3,33.1,25.5,14.3,96.5,2.3
49275,2020,47.6,33.8,26.0,14.1,96.4,2.2
49275,2021,48.0,34.4,26.8,13.8,96.4,2.2
49275,2022,48.2,35.3,27.3,13.7,95.7,2.2
49275,2023,48.5,36.0,28.0,13.5,95.0,2.2
50297,2015,43.3,28.5,20.2,16.9,90.6,2.5
50297,2016,43.5,28.0,20.6,17.2,90.4,2.5
50297,2017,43.7,29.0,20.9,17.2,90.2,2.4
50297,2018,43.9,29.6,21.2,17.0,89.1,2.4
50297,2019,44.1,29.4,21.3,16.9,88.2,2.4
50297,2020,44.2,29.7,21.5,16.8,88.4,2.4
50297,2021,44.5,30.2,21.9,16.6,88.4,2.4
50297,2022,44.5,30.4,22.0,16.4,87.3,2.4
50297,2023,44.7,30.8,22.2,16.1,86.6,2.4
51001,2015,36.5,23.3,11.4,24.2,93.6,3.2
51001,2016,36.6,23.2,11.5,24.4,93.4,3.2
51001,2017,36.8,24.5,11.7,24.3,93.1,3.1
51001,2018,37.1,24.4,12.0,24.0,93.2,3.1
51001,2019,37.5,24.8,12.3,23.6,93.2,3.1
51001,2020,37.8,24.9,12.6,23.2,93.6,3.1
51001,2021,38.1,25.5,12.8,22.7,94.1,3.0
51001,2022,38.3,25.8,13.1,22.1,94.3,3.0
51001,2023,38.7,26.0,13.4,21.4,94.2,3.0
52001,2015,34.8,18.6,9.9,26.9,84.5,3.2
52001,2016,34.9,18.6,10.0,27.1,84.5,3.2
52001,2017,35.0,19.0,10.2,27.2,84.4,3.2
52001,2018,35.3,19.2,10.5,26.9,84.7,3.2
52001,2019,35.6,19.2,10.8,26.6,84.7,3.2
52001,2020,35.9,19.5,11.1,26.2,85.4,3.3
52001,2021,36.2,20.3,11.4,25.5,86.3,3.3
52001,2022,36.5,20.3,11.9,25.1,86.7,3.2
52001,2023,36.9,20.7,12.4,24.5,87.2,3.2
